time	, clk	 rst	, X	, Y	, Z	
3530	 1	   0	              3	              12	                        36	
3535	 0	   0	              3	              12	                        36	
3540	 1	   0	              3	              12	                        36	
3545	 0	   0	              3	              12	                        36	
3550	 1	   0	              3	              12	                        36	
3555	 0	   0	              3	              12	                        36	
3560	 1	   0	              3	              12	                        36	
3565	 0	   0	              3	              12	                        36	
3570	 1	   0	              3	              12	                        36	
3575	 0	   0	              3	              12	                        36	
3580	 1	   0	              3	              12	                        36	
3585	 0	   0	              3	              12	                        36	
3590	 1	   1	              3	              12	                         0	
3595	 0	   1	              3	              12	                         0	
3600	 1	   0	              3	              12	                         0	
3605	 0	   0	              3	              12	                         0	
3610	 1	   0	              3	              12	                        36	
3615	 0	   0	              3	              12	                        36	
3620	 1	   0	              3	              12	                        36	
3625	 0	   0	              3	              12	                        36	
3630	 1	   0	              3	              12	                        36	
3635	 0	   0	              3	              12	                        36	
3640	 1	   0	              3	              12	                        36	
3645	 0	   0	              3	              12	                        36	
3650	 1	   0	              3	              12	                        36	
3655	 0	   0	              3	              12	                        36	
3660	 1	   0	              3	              12	                        36	
3665	 0	   0	              3	              12	                        36	
3670	 1	   0	              3	              12	                        36	
3675	 0	   0	              3	              12	                        36	
3680	 1	   0	              3	              12	                        36	
3685	 0	   0	              3	              12	                        36	
3690	 1	   0	              3	              12	                        36	
3695	 0	   0	              3	              12	                        36	
3700	 1	   1	              3	              12	                         0	
3705	 0	   1	              3	              12	                         0	
3710	 1	   0	              3	              12	                         0	
3715	 0	   0	              3	              12	                         0	
3720	 1	   0	              3	              12	                        36	
3725	 0	   0	              3	              12	                        36	
3730	 1	   0	              3	              12	                        36	
3735	 0	   0	              3	              12	                        36	
3740	 1	   0	              3	              12	                        36	
3745	 0	   0	              3	              12	                        36	
3750	 1	   0	              3	              12	                        36	
3755	 0	   0	              3	              12	                        36	
3760	 1	   0	              3	              12	                        36	
3765	 0	   0	              3	              12	                        36	
3770	 1	   0	              3	              12	                        36	
3775	 0	   0	              3	              12	                        36	
3780	 1	   0	              3	              12	                        36	
3785	 0	   0	              3	              12	                        36	
3790	 1	   0	              3	              12	                        36	
3795	 0	   0	              3	              12	                        36	
3800	 1	   0	              3	              12	                        36	
3805	 0	   0	              3	              12	                        36	
3810	 1	   1	              3	              12	                         0	
3815	 0	   1	              3	              12	                         0	
3820	 1	   0	              3	              12	                         0	
3825	 0	   0	              3	              12	                         0	
3830	 1	   0	              3	              12	                        36	
3835	 0	   0	              3	              12	                        36	
3840	 1	   0	              3	              12	                        36	
3845	 0	   0	              3	              12	                        36	
3850	 1	   0	              3	              12	                        36	
3855	 0	   0	              3	              12	                        36	
3860	 1	   0	              3	              12	                        36	
3865	 0	   0	              3	              12	                        36	
3870	 1	   0	              3	              12	                        36	
3875	 0	   0	              3	              12	                        36	
3880	 1	   0	              3	              12	                        36	
3885	 0	   0	              3	              12	                        36	
3890	 1	   0	              3	              12	                        36	
3895	 0	   0	              3	              12	                        36	
3900	 1	   0	              3	              12	                        36	
3905	 0	   0	              3	              12	                        36	
3910	 1	   0	              3	              12	                        36	
3915	 0	   0	              3	              12	                        36	
3920	 1	   1	              3	              12	                         0	
3925	 0	   1	              3	              12	                         0	
3930	 1	   0	              3	              12	                         0	
3935	 0	   0	              3	              12	                         0	
3940	 1	   0	              3	              12	                        36	
3945	 0	   0	              3	              12	                        36	
3950	 1	   0	              3	              12	                        36	
3955	 0	   0	              3	              12	                        36	
3960	 1	   0	              3	              12	                        36	
3965	 0	   0	              3	              12	                        36	
3970	 1	   0	              3	              12	                        36	
3975	 0	   0	              3	              12	                        36	
3980	 1	   0	              3	              12	                        36	
3985	 0	   0	              3	              12	                        36	
3990	 1	   0	              3	              12	                        36	
3995	 0	   0	              3	              12	                        36	
4000	 1	   0	              3	              12	                        36	
4005	 0	   0	              3	              12	                        36	
4010	 1	   0	              3	              12	                        36	
4015	 0	   0	              3	              12	                        36	
4020	 1	   0	              3	              12	                        36	
4025	 0	   0	              3	              12	                        36	
4030	 1	   1	              3	              12	                         0	
4035	 0	   1	              3	              12	                         0	
4040	 1	   0	              3	              12	                         0	
4045	 0	   0	              3	              12	                         0	
4050	 1	   0	              3	              12	                        36	
4055	 0	   0	              3	              12	                        36	
4060	 1	   0	              3	              12	                        36	
4065	 0	   0	              3	              12	                        36	
4070	 1	   0	              3	              12	                        36	
4075	 0	   0	              3	              12	                        36	
4080	 1	   0	              3	              12	                        36	
4085	 0	   0	              3	              12	                        36	
4090	 1	   0	              3	              12	                        36	
4095	 0	   0	              3	              12	                        36	
4100	 1	   0	              3	              12	                        36	
4105	 0	   0	              3	              12	                        36	
4110	 1	   0	              3	              12	                        36	
4115	 0	   0	              3	              12	                        36	
4120	 1	   0	              3	              12	                        36	
4125	 0	   0	              3	              12	                        36	
4130	 1	   0	              3	              12	                        36	
4135	 0	   0	              3	              12	                        36	
4140	 1	   1	              3	              12	                         0	
4145	 0	   1	              3	              12	                         0	
4150	 1	   0	              3	              12	                         0	
4155	 0	   0	              3	              12	                         0	
4160	 1	   0	              3	              12	                        36	
4165	 0	   0	              3	              12	                        36	
4170	 1	   0	              3	              12	                        36	
4175	 0	   0	              3	              12	                        36	
4180	 1	   0	              3	              12	                        36	
4185	 0	   0	              3	              12	                        36	
4190	 1	   0	              3	              12	                        36	
4195	 0	   0	              3	              12	                        36	
4200	 1	   0	              3	              12	                        36	
4205	 0	   0	              3	              12	                        36	
4210	 1	   0	              3	              12	                        36	
4215	 0	   0	              3	              12	                        36	
4220	 1	   0	              3	              12	                        36	
4225	 0	   0	              3	              12	                        36	
4230	 1	   0	              3	              12	                        36	
4235	 0	   0	              3	              12	                        36	
4240	 1	   0	              3	              12	                        36	
4245	 0	   0	              3	              12	                        36	
4250	 1	   1	              3	              12	                         0	
4255	 0	   1	              3	              12	                         0	
4260	 1	   0	              3	              12	                         0	
4265	 0	   0	              3	              12	                         0	
4270	 1	   0	              3	              12	                        36	
4275	 0	   0	              3	              12	                        36	
4280	 1	   0	              3	              12	                        36	
4285	 0	   0	              3	              12	                        36	
4290	 1	   0	              3	              12	                        36	
4295	 0	   0	              3	              12	                        36	
4300	 1	   0	              3	              12	                        36	
4305	 0	   0	              3	              12	                        36	
4310	 1	   0	              3	              12	                        36	
4315	 0	   0	              3	              12	                        36	
4320	 1	   0	              3	              12	                        36	
4325	 0	   0	              3	              12	                        36	
4330	 1	   0	              3	              12	                        36	
4335	 0	   0	              3	              12	                        36	
4340	 1	   0	              3	              12	                        36	
4345	 0	   0	              3	              12	                        36	
4350	 1	   0	              3	              12	                        36	
4355	 0	   0	              3	              12	                        36	
4360	 1	   1	              3	              12	                         0	
4365	 0	   1	              3	              12	                         0	
4370	 1	   0	              3	              12	                         0	
4375	 0	   0	              3	              12	                         0	
4380	 1	   0	              3	              12	                        36	
4385	 0	   0	              3	              12	                        36	
4390	 1	   0	              3	              12	                        36	
4395	 0	   0	              3	              12	                        36	
4400	 1	   0	              3	              12	                        36	
4405	 0	   0	              3	              12	                        36	
4410	 1	   0	              3	              12	                        36	
4415	 0	   0	              3	              12	                        36	
4420	 1	   0	              3	              12	                        36	
4425	 0	   0	              3	              12	                        36	
4430	 1	   0	              3	              12	                        36	
4435	 0	   0	              3	              12	                        36	
4440	 1	   0	              3	              12	                        36	
4445	 0	   0	              3	              12	                        36	
4450	 1	   0	              3	              12	                        36	
4455	 0	   0	              3	              12	                        36	
4460	 1	   0	              3	              12	                        36	
4465	 0	   0	              3	              12	                        36	
4470	 1	   1	              3	              12	                         0	
4475	 0	   1	              3	              12	                         0	
4480	 1	   0	              4	              12	                         0	
4485	 0	   0	              4	              12	                         0	
4490	 1	   0	              4	              12	                        48	
4495	 0	   0	              4	              12	                        48	
4500	 1	   0	              4	              12	                        48	
4505	 0	   0	              4	              12	                        48	
4510	 1	   0	              4	              12	                        48	
4515	 0	   0	              4	              12	                        48	
4520	 1	   0	              4	              12	                        48	
4525	 0	   0	              4	              12	                        48	
4530	 1	   0	              4	              12	                        48	
4535	 0	   0	              4	              12	                        48	
4540	 1	   0	              4	              12	                        48	
4545	 0	   0	              4	              12	                        48	
4550	 1	   0	              4	              12	                        48	
4555	 0	   0	              4	              12	                        48	
4560	 1	   0	              4	              12	                        48	
4565	 0	   0	              4	              12	                        48	
4570	 1	   0	              4	              12	                        48	
4575	 0	   0	              4	              12	                        48	
4580	 1	   1	              4	              12	                         0	
4585	 0	   1	              4	              12	                         0	
4590	 1	   0	              4	              12	                         0	
4595	 0	   0	              4	              12	                         0	
4600	 1	   0	              4	              12	                        48	
4605	 0	   0	              4	              12	                        48	
4610	 1	   0	              4	              12	                        48	
4615	 0	   0	              4	              12	                        48	
4620	 1	   0	              4	              12	                        48	
4625	 0	   0	              4	              12	                        48	
4630	 1	   0	              4	              12	                        48	
4635	 0	   0	              4	              12	                        48	
4640	 1	   0	              4	              12	                        48	
4645	 0	   0	              4	              12	                        48	
4650	 1	   0	              4	              12	                        48	
4655	 0	   0	              4	              12	                        48	
4660	 1	   0	              4	              12	                        48	
4665	 0	   0	              4	              12	                        48	
4670	 1	   0	              4	              12	                        48	
4675	 0	   0	              4	              12	                        48	
4680	 1	   0	              4	              12	                        48	
4685	 0	   0	              4	              12	                        48	
4690	 1	   1	              4	              12	                         0	
4695	 0	   1	              4	              12	                         0	
4700	 1	   0	              4	              12	                         0	
4705	 0	   0	              4	              12	                         0	
4710	 1	   0	              4	              12	                        48	
4715	 0	   0	              4	              12	                        48	
4720	 1	   0	              4	              12	                        48	
4725	 0	   0	              4	              12	                        48	
4730	 1	   0	              4	              12	                        48	
4735	 0	   0	              4	              12	                        48	
4740	 1	   0	              4	              12	                        48	
4745	 0	   0	              4	              12	                        48	
4750	 1	   0	              4	              12	                        48	
4755	 0	   0	              4	              12	                        48	
4760	 1	   0	              4	              12	                        48	
4765	 0	   0	              4	              12	                        48	
4770	 1	   0	              4	              12	                        48	
4775	 0	   0	              4	              12	                        48	
4780	 1	   0	              4	              12	                        48	
4785	 0	   0	              4	              12	                        48	
4790	 1	   0	              4	              12	                        48	
4795	 0	   0	              4	              12	                        48	
4800	 1	   1	              4	              12	                         0	
4805	 0	   1	              4	              12	                         0	
4810	 1	   0	              4	              12	                         0	
4815	 0	   0	              4	              12	                         0	
4820	 1	   0	              4	              12	                        48	
4825	 0	   0	              4	              12	                        48	
4830	 1	   0	              4	              12	                        48	
4835	 0	   0	              4	              12	                        48	
4840	 1	   0	              4	              12	                        48	
4845	 0	   0	              4	              12	                        48	
4850	 1	   0	              4	              12	                        48	
4855	 0	   0	              4	              12	                        48	
4860	 1	   0	              4	              12	                        48	
4865	 0	   0	              4	              12	                        48	
4870	 1	   0	              4	              12	                        48	
4875	 0	   0	              4	              12	                        48	
4880	 1	   0	              4	              12	                        48	
4885	 0	   0	              4	              12	                        48	
4890	 1	   0	              4	              12	                        48	
4895	 0	   0	              4	              12	                        48	
4900	 1	   0	              4	              12	                        48	
4905	 0	   0	              4	              12	                        48	
4910	 1	   1	              4	              12	                         0	
4915	 0	   1	              4	              12	                         0	
4920	 1	   0	              4	              12	                         0	
4925	 0	   0	              4	              12	                         0	
4930	 1	   0	              4	              12	                        48	
4935	 0	   0	              4	              12	                        48	
4940	 1	   0	              4	              12	                        48	
4945	 0	   0	              4	              12	                        48	
4950	 1	   0	              4	              12	                        48	
4955	 0	   0	              4	              12	                        48	
4960	 1	   0	              4	              12	                        48	
4965	 0	   0	              4	              12	                        48	
4970	 1	   0	              4	              12	                        48	
4975	 0	   0	              4	              12	                        48	
4980	 1	   0	              4	              12	                        48	
4985	 0	   0	              4	              12	                        48	
4990	 1	   0	              4	              12	                        48	
4995	 0	   0	              4	              12	                        48	
5000	 1	   0	              4	              12	                        48	
5005	 0	   0	              4	              12	                        48	
5010	 1	   0	              4	              12	                        48	
5015	 0	   0	              4	              12	                        48	
5020	 1	   1	              4	              12	                         0	
5025	 0	   1	              4	              12	                         0	
5030	 1	   0	              4	              12	                         0	
5035	 0	   0	              4	              12	                         0	
5040	 1	   0	              4	              12	                        48	
5045	 0	   0	              4	              12	                        48	
5050	 1	   0	              4	              12	                        48	
5055	 0	   0	              4	              12	                        48	
5060	 1	   0	              4	              12	                        48	
5065	 0	   0	              4	              12	                        48	
5070	 1	   0	              4	              12	                        48	
5075	 0	   0	              4	              12	                        48	
5080	 1	   0	              4	              12	                        48	
5085	 0	   0	              4	              12	                        48	
5090	 1	   0	              4	              12	                        48	
5095	 0	   0	              4	              12	                        48	
5100	 1	   0	              4	              12	                        48	
5105	 0	   0	              4	              12	                        48	
5110	 1	   0	              4	              12	                        48	
5115	 0	   0	              4	              12	                        48	
5120	 1	   0	              4	              12	                        48	
5125	 0	   0	              4	              12	                        48	
5130	 1	   1	              4	              12	                         0	
5135	 0	   1	              4	              12	                         0	
5140	 1	   0	              4	              12	                         0	
5145	 0	   0	              4	              12	                         0	
5150	 1	   0	              4	              12	                        48	
5155	 0	   0	              4	              12	                        48	
5160	 1	   0	              4	              12	                        48	
5165	 0	   0	              4	              12	                        48	
5170	 1	   0	              4	              12	                        48	
5175	 0	   0	              4	              12	                        48	
5180	 1	   0	              4	              12	                        48	
5185	 0	   0	              4	              12	                        48	
5190	 1	   0	              4	              12	                        48	
5195	 0	   0	              4	              12	                        48	
5200	 1	   0	              4	              12	                        48	
5205	 0	   0	              4	              12	                        48	
5210	 1	   0	              4	              12	                        48	
5215	 0	   0	              4	              12	                        48	
5220	 1	   0	              4	              12	                        48	
5225	 0	   0	              4	              12	                        48	
5230	 1	   0	              4	              12	                        48	
5235	 0	   0	              4	              12	                        48	
5240	 1	   1	              4	              12	                         0	
5245	 0	   1	              4	              12	                         0	
5250	 1	   0	              4	              12	                         0	
5255	 0	   0	              4	              12	                         0	
5260	 1	   0	              4	              12	                        48	
5265	 0	   0	              4	              12	                        48	
5270	 1	   0	              4	              12	                        48	
5275	 0	   0	              4	              12	                        48	
5280	 1	   0	              4	              12	                        48	
5285	 0	   0	              4	              12	                        48	
5290	 1	   0	              4	              12	                        48	
5295	 0	   0	              4	              12	                        48	
5300	 1	   0	              4	              12	                        48	
5305	 0	   0	              4	              12	                        48	
5310	 1	   0	              4	              12	                        48	
5315	 0	   0	              4	              12	                        48	
5320	 1	   0	              4	              12	                        48	
5325	 0	   0	              4	              12	                        48	
5330	 1	   0	              4	              12	                        48	
5335	 0	   0	              4	              12	                        48	
5340	 1	   0	              4	              12	                        48	
5345	 0	   0	              4	              12	                        48	
5350	 1	   1	              4	              12	                         0	
5355	 0	   1	              4	              12	                         0	
5360	 1	   0	              4	              12	                         0	
5365	 0	   0	              4	              12	                         0	
5370	 1	   0	              4	              12	                        48	
5375	 0	   0	              4	              12	                        48	
5380	 1	   0	              4	              12	                        48	
5385	 0	   0	              4	              12	                        48	
5390	 1	   0	              4	              12	                        48	
5395	 0	   0	              4	              12	                        48	
5400	 1	   0	              4	              12	                        48	
5405	 0	   0	              4	              12	                        48	
5410	 1	   0	              4	              12	                        48	
5415	 0	   0	              4	              12	                        48	
5420	 1	   0	              4	              12	                        48	
5425	 0	   0	              4	              12	                        48	
5430	 1	   0	              4	              12	                        48	
5435	 0	   0	              4	              12	                        48	
5440	 1	   0	              4	              12	                        48	
5445	 0	   0	              4	              12	                        48	
5450	 1	   0	              4	              12	                        48	
5455	 0	   0	              4	              12	                        48	
5460	 1	   1	              4	              12	                         0	
5465	 0	   1	              4	              12	                         0	
5470	 1	   0	              4	              12	                         0	
5475	 0	   0	              4	              12	                         0	
5480	 1	   0	              4	              12	                        48	
5485	 0	   0	              4	              12	                        48	
5490	 1	   0	              4	              12	                        48	
5495	 0	   0	              4	              12	                        48	
5500	 1	   0	              4	              12	                        48	
5505	 0	   0	              4	              12	                        48	
5510	 1	   0	              4	              12	                        48	
5515	 0	   0	              4	              12	                        48	
5520	 1	   0	              4	              12	                        48	
5525	 0	   0	              4	              12	                        48	
5530	 1	   0	              4	              12	                        48	
5535	 0	   0	              4	              12	                        48	
5540	 1	   0	              4	              12	                        48	
5545	 0	   0	              4	              12	                        48	
5550	 1	   0	              4	              12	                        48	
5555	 0	   0	              4	              12	                        48	
5560	 1	   0	              4	              12	                        48	
5565	 0	   0	              4	              12	                        48	
5570	 1	   1	              4	              12	                         0	
5575	 0	   1	              4	              12	                         0	
5580	 1	   0	              5	              12	                         0	
5585	 0	   0	              5	              12	                         0	
5590	 1	   0	              5	              12	                        60	
5595	 0	   0	              5	              12	                        60	
5600	 1	   0	              5	              12	                        60	
5605	 0	   0	              5	              12	                        60	
5610	 1	   0	              5	              12	                        60	
5615	 0	   0	              5	              12	                        60	
5620	 1	   0	              5	              12	                        60	
5625	 0	   0	              5	              12	                        60	
5630	 1	   0	              5	              12	                        60	
5635	 0	   0	              5	              12	                        60	
5640	 1	   0	              5	              12	                        60	
5645	 0	   0	              5	              12	                        60	
5650	 1	   0	              5	              12	                        60	
5655	 0	   0	              5	              12	                        60	
5660	 1	   0	              5	              12	                        60	
5665	 0	   0	              5	              12	                        60	
5670	 1	   0	              5	              12	                        60	
5675	 0	   0	              5	              12	                        60	
5680	 1	   1	              5	              12	                         0	
5685	 0	   1	              5	              12	                         0	
5690	 1	   0	              5	              12	                         0	
5695	 0	   0	              5	              12	                         0	
5700	 1	   0	              5	              12	                        60	
5705	 0	   0	              5	              12	                        60	
5710	 1	   0	              5	              12	                        60	
5715	 0	   0	              5	              12	                        60	
5720	 1	   0	              5	              12	                        60	
5725	 0	   0	              5	              12	                        60	
5730	 1	   0	              5	              12	                        60	
5735	 0	   0	              5	              12	                        60	
5740	 1	   0	              5	              12	                        60	
5745	 0	   0	              5	              12	                        60	
5750	 1	   0	              5	              12	                        60	
5755	 0	   0	              5	              12	                        60	
5760	 1	   0	              5	              12	                        60	
5765	 0	   0	              5	              12	                        60	
5770	 1	   0	              5	              12	                        60	
5775	 0	   0	              5	              12	                        60	
5780	 1	   0	              5	              12	                        60	
5785	 0	   0	              5	              12	                        60	
5790	 1	   1	              5	              12	                         0	
5795	 0	   1	              5	              12	                         0	
5800	 1	   0	              5	              12	                         0	
5805	 0	   0	              5	              12	                         0	
5810	 1	   0	              5	              12	                        60	
5815	 0	   0	              5	              12	                        60	
5820	 1	   0	              5	              12	                        60	
5825	 0	   0	              5	              12	                        60	
5830	 1	   0	              5	              12	                        60	
5835	 0	   0	              5	              12	                        60	
5840	 1	   0	              5	              12	                        60	
5845	 0	   0	              5	              12	                        60	
5850	 1	   0	              5	              12	                        60	
5855	 0	   0	              5	              12	                        60	
5860	 1	   0	              5	              12	                        60	
5865	 0	   0	              5	              12	                        60	
5870	 1	   0	              5	              12	                        60	
5875	 0	   0	              5	              12	                        60	
5880	 1	   0	              5	              12	                        60	
5885	 0	   0	              5	              12	                        60	
5890	 1	   0	              5	              12	                        60	
5895	 0	   0	              5	              12	                        60	
5900	 1	   1	              5	              12	                         0	
5905	 0	   1	              5	              12	                         0	
5910	 1	   0	              5	              12	                         0	
5915	 0	   0	              5	              12	                         0	
5920	 1	   0	              5	              12	                        60	
5925	 0	   0	              5	              12	                        60	
5930	 1	   0	              5	              12	                        60	
5935	 0	   0	              5	              12	                        60	
5940	 1	   0	              5	              12	                        60	
5945	 0	   0	              5	              12	                        60	
5950	 1	   0	              5	              12	                        60	
5955	 0	   0	              5	              12	                        60	
5960	 1	   0	              5	              12	                        60	
5965	 0	   0	              5	              12	                        60	
5970	 1	   0	              5	              12	                        60	
5975	 0	   0	              5	              12	                        60	
5980	 1	   0	              5	              12	                        60	
5985	 0	   0	              5	              12	                        60	
5990	 1	   0	              5	              12	                        60	
5995	 0	   0	              5	              12	                        60	
6000	 1	   0	              5	              12	                        60	
6005	 0	   0	              5	              12	                        60	
6010	 1	   1	              5	              12	                         0	
6015	 0	   1	              5	              12	                         0	
6020	 1	   0	              5	              12	                         0	
6025	 0	   0	              5	              12	                         0	
6030	 1	   0	              5	              12	                        60	
6035	 0	   0	              5	              12	                        60	
6040	 1	   0	              5	              12	                        60	
6045	 0	   0	              5	              12	                        60	
6050	 1	   0	              5	              12	                        60	
6055	 0	   0	              5	              12	                        60	
6060	 1	   0	              5	              12	                        60	
6065	 0	   0	              5	              12	                        60	
6070	 1	   0	              5	              12	                        60	
6075	 0	   0	              5	              12	                        60	
6080	 1	   0	              5	              12	                        60	
6085	 0	   0	              5	              12	                        60	
6090	 1	   0	              5	              12	                        60	
6095	 0	   0	              5	              12	                        60	
6100	 1	   0	              5	              12	                        60	
6105	 0	   0	              5	              12	                        60	
6110	 1	   0	              5	              12	                        60	
6115	 0	   0	              5	              12	                        60	
6120	 1	   1	              5	              12	                         0	
6125	 0	   1	              5	              12	                         0	
6130	 1	   0	              5	              12	                         0	
6135	 0	   0	              5	              12	                         0	
6140	 1	   0	              5	              12	                        60	
6145	 0	   0	              5	              12	                        60	
6150	 1	   0	              5	              12	                        60	
6155	 0	   0	              5	              12	                        60	
6160	 1	   0	              5	              12	                        60	
6165	 0	   0	              5	              12	                        60	
6170	 1	   0	              5	              12	                        60	
6175	 0	   0	              5	              12	                        60	
6180	 1	   0	              5	              12	                        60	
6185	 0	   0	              5	              12	                        60	
6190	 1	   0	              5	              12	                        60	
6195	 0	   0	              5	              12	                        60	
6200	 1	   0	              5	              12	                        60	
6205	 0	   0	              5	              12	                        60	
6210	 1	   0	              5	              12	                        60	
6215	 0	   0	              5	              12	                        60	
6220	 1	   0	              5	              12	                        60	
6225	 0	   0	              5	              12	                        60	
6230	 1	   1	              5	              12	                         0	
6235	 0	   1	              5	              12	                         0	
6240	 1	   0	              5	              12	                         0	
6245	 0	   0	              5	              12	                         0	
6250	 1	   0	              5	              12	                        60	
6255	 0	   0	              5	              12	                        60	
6260	 1	   0	              5	              12	                        60	
6265	 0	   0	              5	              12	                        60	
6270	 1	   0	              5	              12	                        60	
6275	 0	   0	              5	              12	                        60	
6280	 1	   0	              5	              12	                        60	
6285	 0	   0	              5	              12	                        60	
6290	 1	   0	              5	              12	                        60	
6295	 0	   0	              5	              12	                        60	
6300	 1	   0	              5	              12	                        60	
6305	 0	   0	              5	              12	                        60	
6310	 1	   0	              5	              12	                        60	
6315	 0	   0	              5	              12	                        60	
6320	 1	   0	              5	              12	                        60	
6325	 0	   0	              5	              12	                        60	
6330	 1	   0	              5	              12	                        60	
6335	 0	   0	              5	              12	                        60	
6340	 1	   1	              5	              12	                         0	
6345	 0	   1	              5	              12	                         0	
6350	 1	   0	              5	              12	                         0	
6355	 0	   0	              5	              12	                         0	
6360	 1	   0	              5	              12	                        60	
6365	 0	   0	              5	              12	                        60	
6370	 1	   0	              5	              12	                        60	
6375	 0	   0	              5	              12	                        60	
6380	 1	   0	              5	              12	                        60	
6385	 0	   0	              5	              12	                        60	
6390	 1	   0	              5	              12	                        60	
6395	 0	   0	              5	              12	                        60	
6400	 1	   0	              5	              12	                        60	
6405	 0	   0	              5	              12	                        60	
6410	 1	   0	              5	              12	                        60	
6415	 0	   0	              5	              12	                        60	
6420	 1	   0	              5	              12	                        60	
6425	 0	   0	              5	              12	                        60	
6430	 1	   0	              5	              12	                        60	
6435	 0	   0	              5	              12	                        60	
6440	 1	   0	              5	              12	                        60	
6445	 0	   0	              5	              12	                        60	
6450	 1	   1	              5	              12	                         0	
6455	 0	   1	              5	              12	                         0	
6460	 1	   0	              5	              12	                         0	
6465	 0	   0	              5	              12	                         0	
6470	 1	   0	              5	              12	                        60	
6475	 0	   0	              5	              12	                        60	
6480	 1	   0	              5	              12	                        60	
6485	 0	   0	              5	              12	                        60	
6490	 1	   0	              5	              12	                        60	
6495	 0	   0	              5	              12	                        60	
6500	 1	   0	              5	              12	                        60	
6505	 0	   0	              5	              12	                        60	
6510	 1	   0	              5	              12	                        60	
6515	 0	   0	              5	              12	                        60	
6520	 1	   0	              5	              12	                        60	
6525	 0	   0	              5	              12	                        60	
6530	 1	   0	              5	              12	                        60	
6535	 0	   0	              5	              12	                        60	
6540	 1	   0	              5	              12	                        60	
6545	 0	   0	              5	              12	                        60	
6550	 1	   0	              5	              12	                        60	
6555	 0	   0	              5	              12	                        60	
6560	 1	   1	              5	              12	                         0	
6565	 0	   1	              5	              12	                         0	
6570	 1	   0	              5	              12	                         0	
6575	 0	   0	              5	              12	                         0	
6580	 1	   0	              5	              12	                        60	
6585	 0	   0	              5	              12	                        60	
6590	 1	   0	              5	              12	                        60	
6595	 0	   0	              5	              12	                        60	
6600	 1	   0	              5	              12	                        60	
6605	 0	   0	              5	              12	                        60	
6610	 1	   0	              5	              12	                        60	
6615	 0	   0	              5	              12	                        60	
6620	 1	   0	              5	              12	                        60	
6625	 0	   0	              5	              12	                        60	
6630	 1	   0	              5	              12	                        60	
6635	 0	   0	              5	              12	                        60	
6640	 1	   0	              5	              12	                        60	
6645	 0	   0	              5	              12	                        60	
6650	 1	   0	              5	              12	                        60	
6655	 0	   0	              5	              12	                        60	
6660	 1	   0	              5	              12	                        60	
6665	 0	   0	              5	              12	                        60	
6670	 1	   1	              5	              12	                         0	
6675	 0	   1	              5	              12	                         0	
6680	 1	   0	              6	              12	                         0	
6685	 0	   0	              6	              12	                         0	
6690	 1	   0	              6	              12	                        72	
6695	 0	   0	              6	              12	                        72	
6700	 1	   0	              6	              12	                        72	
6705	 0	   0	              6	              12	                        72	
6710	 1	   0	              6	              12	                        72	
6715	 0	   0	              6	              12	                        72	
6720	 1	   0	              6	              12	                        72	
6725	 0	   0	              6	              12	                        72	
6730	 1	   0	              6	              12	                        72	
6735	 0	   0	              6	              12	                        72	
6740	 1	   0	              6	              12	                        72	
6745	 0	   0	              6	              12	                        72	
6750	 1	   0	              6	              12	                        72	
6755	 0	   0	              6	              12	                        72	
6760	 1	   0	              6	              12	                        72	
6765	 0	   0	              6	              12	                        72	
6770	 1	   0	              6	              12	                        72	
6775	 0	   0	              6	              12	                        72	
6780	 1	   1	              6	              12	                         0	
6785	 0	   1	              6	              12	                         0	
6790	 1	   0	              6	              12	                         0	
6795	 0	   0	              6	              12	                         0	
6800	 1	   0	              6	              12	                        72	
6805	 0	   0	              6	              12	                        72	
6810	 1	   0	              6	              12	                        72	
6815	 0	   0	              6	              12	                        72	
6820	 1	   0	              6	              12	                        72	
6825	 0	   0	              6	              12	                        72	
6830	 1	   0	              6	              12	                        72	
6835	 0	   0	              6	              12	                        72	
6840	 1	   0	              6	              12	                        72	
6845	 0	   0	              6	              12	                        72	
6850	 1	   0	              6	              12	                        72	
6855	 0	   0	              6	              12	                        72	
6860	 1	   0	              6	              12	                        72	
6865	 0	   0	              6	              12	                        72	
6870	 1	   0	              6	              12	                        72	
6875	 0	   0	              6	              12	                        72	
6880	 1	   0	              6	              12	                        72	
6885	 0	   0	              6	              12	                        72	
6890	 1	   1	              6	              12	                         0	
6895	 0	   1	              6	              12	                         0	
6900	 1	   0	              6	              12	                         0	
6905	 0	   0	              6	              12	                         0	
6910	 1	   0	              6	              12	                        72	
6915	 0	   0	              6	              12	                        72	
6920	 1	   0	              6	              12	                        72	
6925	 0	   0	              6	              12	                        72	
6930	 1	   0	              6	              12	                        72	
6935	 0	   0	              6	              12	                        72	
6940	 1	   0	              6	              12	                        72	
6945	 0	   0	              6	              12	                        72	
6950	 1	   0	              6	              12	                        72	
6955	 0	   0	              6	              12	                        72	
6960	 1	   0	              6	              12	                        72	
6965	 0	   0	              6	              12	                        72	
6970	 1	   0	              6	              12	                        72	
6975	 0	   0	              6	              12	                        72	
6980	 1	   0	              6	              12	                        72	
6985	 0	   0	              6	              12	                        72	
6990	 1	   0	              6	              12	                        72	
6995	 0	   0	              6	              12	                        72	
7000	 1	   1	              6	              12	                         0	
7005	 0	   1	              6	              12	                         0	
7010	 1	   0	              6	              12	                         0	
7015	 0	   0	              6	              12	                         0	
